terminated,mgrChurn,gender,minority,flsaType,seniority,age
1,0,0,0,1,1.82,41.7
1,1,0,0,1,0.05,59.4
1,1,0,0,1,2.20,62.4
1,0,0,0,1,0.15,30.0
1,1,0,0,1,0.59,54.4
1,0,0,0,1,0.74,28.8
1,1,0,0,1,1.31,63.1
1,0,0,0,1,1.80,44.2
1,0,0,0,1,2.58,52.1
1,1,0,0,1,0.05,34.1
1,1,0,0,1,0.92,50.9
1,1,0,0,1,0.55,33.2
1,1,0,0,1,2.45,57.4
1,1,0,0,1,0.17,26.4
1,0,0,0,1,0.82,58.5
1,1,0,0,1,1.95,51.1
1,1,0,0,1,0.84,51.1
1,0,0,0,1,0.48,67.0
1,0,0,0,1,1.84,48.3
1,0,0,0,1,0.21,40.2
1,0,0,0,1,1.40,40.8
1,1,0,0,1,2.03,59.9
1,0,0,0,1,1.72,52.6
1,1,0,0,1,1.19,51.0
1,1,0,0,1,2.97,34.2
1,0,0,0,1,0.40,39.2
1,0,0,0,1,0.73,24.0
1,0,0,0,1,1.17,30.3
1,0,0,0,1,0.19,49.6
1,1,0,0,1,1.07,51.2
1,0,0,0,1,0.17,34.2
1,1,0,0,1,0.67,64.1
1,0,0,0,1,0.07,29.4
1,1,0,0,1,1.05,23.1
1,0,0,0,1,0.48,39.4
1,0,0,0,1,0.19,29.5
1,1,0,0,1,0.34,28.9
1,0,0,0,1,0.05,58.6
1,1,0,0,1,0.67,34.7
1,0,0,0,1,1.33,56.6
1,0,0,0,1,0.34,45.4
1,0,0,0,1,0.19,25.5
1,1,0,0,1,1.01,30.8
1,0,0,0,1,0.30,30.0
1,0,0,0,1,0.32,50.2
1,1,0,0,1,0.17,38.8
1,0,0,0,1,0.09,48.9
1,0,0,0,1,1.36,29.6
1,1,0,0,1,0.25,29.1
1,1,0,0,1,0.51,40.7
1,1,0,0,1,0.07,51.5
1,0,0,0,1,3.13,54.1
1,0,0,0,1,1.24,39.2
1,0,0,0,1,0.28,59.4
1,0,0,0,1,0.97,63.4
1,0,0,0,1,-0.01,44.8
1,1,0,0,1,0.25,31.3
1,0,0,0,1,1.36,34.9
1,1,0,0,1,1.55,37.2
1,0,0,0,1,2.22,36.3
1,1,0,0,1,0.46,50.0
1,1,0,0,1,0.57,28.8
1,0,0,0,1,1.63,43.1
1,0,0,0,1,2.49,37.1
1,0,0,0,1,0.28,60.3
1,0,0,0,1,2.51,49.4
1,0,0,0,1,2.04,60.9
1,0,0,0,1,0.19,55.2
1,0,0,0,1,0.34,40.2
1,0,0,0,1,0.46,37.0
1,0,0,0,1,1.65,36.1
1,1,0,0,1,0.65,30.3
1,1,0,0,1,0.82,37.8
1,0,0,0,1,0.13,54.6
1,0,0,0,1,-0.01,69.4
1,1,0,0,1,0.25,37.5
1,0,0,0,1,0.09,39.4
1,0,0,0,1,0.32,60.1
1,0,0,0,1,0.84,62.8
1,0,0,0,1,2.20,49.1
1,0,0,0,1,0.53,43.9
1,0,0,0,1,0.30,40.0
1,0,0,0,1,0.32,27.6
1,0,0,0,1,1.45,38.2
1,1,0,0,1,3.47,50.2
1,0,0,0,1,2.18,37.3
1,1,0,0,1,0.44,33.7
1,1,0,0,1,1.28,52.2
1,0,0,0,1,0.21,63.8
1,0,0,0,1,0.74,42.8
1,0,0,0,1,0.63,46.0
1,0,0,0,1,0.11,37.8
1,0,0,0,1,3.81,29.6
1,0,0,0,1,2.28,22.7
1,0,0,0,1,0.95,38.5
1,0,0,0,1,3.58,27.9
1,0,0,0,1,0.97,32.4
1,0,0,0,1,0.82,35.6
1,0,0,0,1,0.30,38.0
